"gutenberg_id" "text"
"503" 45 "morning when I left the asylum I felt so ashamed because I had to wear"
"504" 45 "this horrid old wincey dress. All the orphans had to wear them, you"
"505" 45 "know. A merchant in Hopeton last winter donated three hundred yards of"
"506" 45 "wincey to the asylum. Some people said it was because he couldn’t sell"
"507" 45 "it, but I’d rather believe that it was out of the kindness of his heart,"
"508" 45 "wouldn’t you? When we got on the train I felt as if everybody must be"
"509" 45 "looking at me and pitying me. But I just went to work and imagined that"
"510" 45 "I had on the most beautiful pale blue silk dress--because when you _are_"
"511" 45 "imagining you might as well imagine something worth while--and a big"
"512" 45 "hat all flowers and nodding plumes, and a gold watch, and kid gloves and"
"513" 45 "boots. I felt cheered up right away and I enjoyed my trip to the Island"
"514" 45 "with all my might. I wasn’t a bit sick coming over in the boat. Neither"
"515" 45 "was Mrs. Spencer although she generally is. She said she hadn’t time"
"516" 45 "to get sick, watching to see that I didn’t fall overboard. She said she"
"517" 45 "never saw the beat of me for prowling about. But if it kept her from"
"518" 45 "being seasick it’s a mercy I did prowl, isn’t it? And I wanted to see"
"519" 45 "everything that was to be seen on that boat, because I didn’t know"
"520" 45 "whether I’d ever have another opportunity. Oh, there are a lot more"
"521" 45 "cherry-trees all in bloom! This Island is the bloomiest place. I just"
"522" 45 "love it already, and I’m so glad I’m going to live here. I’ve always"
"523" 45 "heard that Prince Edward Island was the prettiest place in the world,"
"524" 45 "and I used to imagine I was living here, but I never really expected I"
"525" 45 "would. It’s delightful when your imaginations come true, isn’t it?"
"526" 45 "But those red roads are so funny. When we got into the train at"
"527" 45 "Charlottetown and the red roads began to flash past I asked Mrs. Spencer"
"528" 45 "what made them red and she said she didn’t know and for pity’s sake not"
"529" 45 "to ask her any more questions. She said I must have asked her a thousand"
"530" 45 "already. I suppose I had, too, but how you going to find out about"
"531" 45 "things if you don’t ask questions? And what _does_ make the roads red?”"
"532" 45 ""
"533" 45 "“Well now, I dunno,” said Matthew."
"534" 45 ""
"535" 45 "“Well, that is one of the things to find out sometime. Isn’t it splendid"
"536" 45 "to think of all the things there are to find out about? It just makes"
"537" 45 "me feel glad to be alive--it’s such an interesting world. It wouldn’t be"
"538" 45 "half so interesting if we know all about everything, would it? There’d"
"539" 45 "be no scope for imagination then, would there? But am I talking too"
"540" 45 "much? People are always telling me I do. Would you rather I didn’t"
"541" 45 "talk? If you say so I’ll stop. I can _stop_ when I make up my mind to it,"
"542" 45 "although it’s difficult.”"
"543" 45 ""
"544" 45 "Matthew, much to his own surprise, was enjoying himself. Like most quiet"
"545" 45 "folks he liked talkative people when they were willing to do the talking"
"546" 45 "themselves and did not expect him to keep up his end of it. But he had"
"547" 45 "never expected to enjoy the society of a little girl. Women were bad"
"548" 45 "enough in all conscience, but little girls were worse. He detested the"
"549" 45 "way they had of sidling past him timidly, with sidewise glances, as if"
"550" 45 "they expected him to gobble them up at a mouthful if they ventured to"
"551" 45 "say a word. That was the Avonlea type of well-bred little girl. But"
"552" 45 "this freckled witch was very different, and although he found it rather"
"553" 45 "difficult for his slower intelligence to keep up with her brisk mental"
"554" 45 "processes he thought that he “kind of liked her chatter.” So he said as"
"555" 45 "shyly as usual:"
"556" 45 ""
"557" 45 "“Oh, you can talk as much as you like. I don’t mind.”"
"558" 45 ""
"559" 45 "“Oh, I’m so glad. I know you and I are going to get along together"
"560" 45 "fine. It’s such a relief to talk when one wants to and not be told"
"561" 45 "that children should be seen and not heard. I’ve had that said to me a"
"562" 45 "million times if I have once. And people laugh at me because I use big"
"563" 45 "words. But if you have big ideas you have to use big words to express"
"564" 45 "them, haven’t you?”"
"565" 45 ""
"566" 45 "“Well now, that seems reasonable,” said Matthew."
"567" 45 ""
"568" 45 "“Mrs. Spencer said that my tongue must be hung in the middle. But it"
"569" 45 "isn’t--it’s firmly fastened at one end. Mrs. Spencer said your place was"
"570" 45 "named Green Gables. I asked her all about it. And she said there were"
"571" 45 "trees all around it. I was gladder than ever. I just love trees. And"
"572" 45 "there weren’t any at all about the asylum, only a few poor weeny-teeny"
"573" 45 "things out in front with little whitewashed cagey things about them."
"574" 45 "They just looked like orphans themselves, those trees did. It used to"
"575" 45 "make me want to cry to look at them. I used to say to them, ‘Oh, you"
"576" 45 "_poor_ little things! If you were out in a great big woods with other"
"577" 45 "trees all around you and little mosses and June bells growing over your"
"578" 45 "roots and a brook not far away and birds singing in you branches, you"
"579" 45 "could grow, couldn’t you? But you can’t where you are. I know just"
"580" 45 "exactly how you feel, little trees.’ I felt sorry to leave them behind"
"581" 45 "this morning. You do get so attached to things like that, don’t you? Is"
"582" 45 "there a brook anywhere near Green Gables? I forgot to ask Mrs. Spencer"
"583" 45 "that.”"
"584" 45 ""
"585" 45 "“Well now, yes, there’s one right below the house.”"
"586" 45 ""
"587" 45 "“Fancy. It’s always been one of my dreams to live near a brook. I"
"588" 45 "never expected I would, though. Dreams don’t often come true, do they?"
"589" 45 "Wouldn’t it be nice if they did? But just now I feel pretty nearly"
"590" 45 "perfectly happy. I can’t feel exactly perfectly happy because--well,"
"591" 45 "what color would you call this?”"
"592" 45 ""
"593" 45 "She twitched one of her long glossy braids over her thin shoulder and"
"594" 45 "held it up before Matthew’s eyes. Matthew was not used to deciding on"
"595" 45 "the tints of ladies’ tresses, but in this case there couldn’t be much"
"596" 45 "doubt."
"597" 45 ""
"598" 45 "“It’s red, ain’t it?” he said."
"599" 45 ""
"600" 45 "The girl let the braid drop back with a sigh that seemed to come from"
"601" 45 "her very toes and to exhale forth all the sorrows of the ages."
"602" 45 ""
"603" 45 "“Yes, it’s red,” she said resignedly. “Now you see why I can’t be"
"604" 45 "perfectly happy. Nobody could who has red hair. I don’t mind the other"
"605" 45 "things so much--the freckles and the green eyes and my skinniness. I"
"606" 45 "can imagine them away. I can imagine that I have a beautiful rose-leaf"
"607" 45 "complexion and lovely starry violet eyes. But I _cannot_ imagine that"
"608" 45 "red hair away. I do my best. I think to myself, ‘Now my hair is a"
"609" 45 "glorious black, black as the raven’s wing.’ But all the time I _know_ it"
"610" 45 "is just plain red and it breaks my heart. It will be my lifelong sorrow."
"611" 45 "I read of a girl once in a novel who had a lifelong sorrow but it wasn’t"
"612" 45 "red hair. Her hair was pure gold rippling back from her alabaster brow."
"613" 45 "What is an alabaster brow? I never could find out. Can you tell me?”"
"614" 45 ""
"615" 45 "“Well now, I’m afraid I can’t,” said Matthew, who was getting a little"
"616" 45 "dizzy. He felt as he had once felt in his rash youth when another boy"
"617" 45 "had enticed him on the merry-go-round at a picnic."
"618" 45 ""
"619" 45 "“Well, whatever it was it must have been something nice because she was"
"620" 45 "divinely beautiful. Have you ever imagined what it must feel like to be"
"621" 45 "divinely beautiful?”"
"622" 45 ""
"623" 45 "“Well now, no, I haven’t,” confessed Matthew ingenuously."
"624" 45 ""
"625" 45 "“I have, often. Which would you rather be if you had the"
"626" 45 "choice--divinely beautiful or dazzlingly clever or angelically good?”"
"627" 45 ""
"628" 45 "“Well now, I--I don’t know exactly.”"
"629" 45 ""
"630" 45 "“Neither do I. I can never decide. But it doesn’t make much real"
"631" 45 "difference for it isn’t likely I’ll ever be either. It’s certain I’ll"
"632" 45 "never be angelically good. Mrs. Spencer says--oh, Mr. Cuthbert! Oh, Mr."
"633" 45 "Cuthbert!! Oh, Mr. Cuthbert!!!”"
"634" 45 ""
"635" 45 "That was not what Mrs. Spencer had said; neither had the child tumbled"
"636" 45 "out of the buggy nor had Matthew done anything astonishing. They had"
"637" 45 "simply rounded a curve in the road and found themselves in the “Avenue.”"
"638" 45 ""
"639" 45 "The “Avenue,” so called by the Newbridge people, was a stretch of road"
"640" 45 "four or five hundred yards long, completely arched over with huge,"
"641" 45 "wide-spreading apple-trees, planted years ago by an eccentric old"
"642" 45 "farmer. Overhead was one long canopy of snowy fragrant bloom. Below the"
"643" 45 "boughs the air was full of a purple twilight and far ahead a glimpse"
"644" 45 "of painted sunset sky shone like a great rose window at the end of a"
"645" 45 "cathedral aisle."
"646" 45 ""
"647" 45 "Its beauty seemed to strike the child dumb. She leaned back in the"
"648" 45 "buggy, her thin hands clasped before her, her face lifted rapturously to"
"649" 45 "the white splendor above. Even when they had passed out and were driving"
"650" 45 "down the long slope to Newbridge she never moved or spoke. Still with"
"651" 45 "rapt face she gazed afar into the sunset west, with eyes that saw"
"652" 45 "visions trooping splendidly across that glowing background. Through"
"653" 45 "Newbridge, a bustling little village where dogs barked at them and small"
"654" 45 "boys hooted and curious faces peered from the windows, they drove, still"
"655" 45 "in silence. When three more miles had dropped away behind them the child"
"656" 45 "had not spoken. She could keep silence, it was evident, as energetically"
"657" 45 "as she could talk."
"658" 45 ""
"659" 45 "“I guess you’re feeling pretty tired and hungry,” Matthew ventured to"
"660" 45 "say at last, accounting for her long visitation of dumbness with the"
"661" 45 "only reason he could think of. “But we haven’t very far to go now--only"
"662" 45 "another mile.”"
"663" 45 ""
"664" 45 "She came out of her reverie with a deep sigh and looked at him with the"
"665" 45 "dreamy gaze of a soul that had been wondering afar, star-led."
"666" 45 ""
"667" 45 "“Oh, Mr. Cuthbert,” she whispered, “that place we came through--that"
"668" 45 "white place--what was it?”"
"669" 45 ""
"670" 45 "“Well now, you must mean the Avenue,” said Matthew after a few moments’"
"671" 45 "profound reflection. “It is a kind of pretty place.”"
"672" 45 ""
"673" 45 "“Pretty? Oh, _pretty_ doesn’t seem the right word to use. Nor beautiful,"
"674" 45 "either. They don’t go far enough. Oh, it was wonderful--wonderful."
"675" 45 "It’s the first thing I ever saw that couldn’t be improved upon by"
"676" 45 "imagination. It just satisfies me here”--she put one hand on her"
"677" 45 "breast--“it made a queer funny ache and yet it was a pleasant ache. Did"
"678" 45 "you ever have an ache like that, Mr. Cuthbert?”"
"679" 45 ""
"680" 45 "“Well now, I just can’t recollect that I ever had.”"
"681" 45 ""
"682" 45 "“I have it lots of time--whenever I see anything royally beautiful. But"
"683" 45 "they shouldn’t call that lovely place the Avenue. There is no meaning"
